46.058959 -1.089691 7.5 5
46.059049 -1.089743 7.1 6
46.059151 -1.089792 6.7 5
46.059236 -1.089844 6.6 4
46.059311 -1.0899 6.5 4
46.059383 -1.089962 6.8 4
46.059469 -1.090018 7.1 4
46.059557 -1.090078 7.4 5
46.059639 -1.090127 7.6 4
46.059724 -1.090163 7.2 5
46.059806 -1.090201 6.7 4
46.059901 -1.090247 6.3 5
46.059993 -1.090304 5.8 4
46.060084 -1.090353 5.6 5
46.060171 -1.090399 5.2 4
46.06026 -1.090444 4.7 4
46.060341 -1.090512 4.3 4
46.060419 -1.090582 3.8 4
46.060501 -1.090649 3.4 4
46.060569 -1.090713 2.9 4
46.060634 -1.090783 3.2 4
46.060715 -1.090854 3.3 4
46.060796 -1.090918 3.4 4
46.060865 -1.090989 3.5 5
46.06094 -1.091075 3.3 4
46.061004 -1.091154 3.3 4
46.061069 -1.091235 3.3 4
46.06114 -1.091322 3.3 4
46.061198 -1.091413 3.3 4
46.061261 -1.091507 3.3 4
46.061336 -1.091599 3.1 5
46.061402 -1.09168 2.9 4
46.06147 -1.091792 2.9 4
46.061524 -1.091904 2.9 4
46.061579 -1.092002 2.9 4
46.06164 -1.092116 2.9 4
46.061694 -1.092213 2.7 3
46.061766 -1.092315 2.7 5
46.061843 -1.092412 2.7 5
46.061916 -1.092505 2.7 4
46.061986 -1.09262 2.7 4
46.062054 -1.092696 2.9 5
46.062139 -1.09276 3.1 4
46.062221 -1.092834 3.3 4
46.062292 -1.092934 3.5 4
46.062377 -1.092989 3.6 5
46.062467 -1.092995 3.8 4
46.062551 -1.092962 4.1 4
46.062648 -1.092932 4.2 4
46.062742 -1.092926 4.3 4
46.062841 -1.092922 4.4 5
46.062924 -1.092916 4.5 4
46.063025 -1.092901 4.5 5
46.063112 -1.092896 4.6 4
46.0632 -1.092878 4.7 4
46.06329 -1.092866 4.8 4
46.063382 -1.092872 4.9 4
46.063477 -1.092871 5 4
46.063569 -1.092864 5 4
46.063651 -1.092861 5 4
46.063751 -1.092866 5 5
46.063854 -1.09286 5 4
46.063943 -1.092862 5 4
46.064025 -1.092868 5 4
46.064126 -1.092885 5 4
46.064229 -1.092872 4.6 5
46.064326 -1.092875 4.3 5
46.064426 -1.09288 3.9 4
46.064521 -1.092875 3.5 5
46.064611 -1.092887 3.2 5
46.064698 -1.092889 2.8 5
46.064784 -1.09289 2.5 4
46.06488 -1.092897 2.1 4
46.064969 -1.092897 1.7 4
46.065072 -1.092882 1.7 4
46.065155 -1.092863 1.7 4
46.065254 -1.092859 2.1 5
46.065347 -1.092856 2.5 4
46.065437 -1.092856 2.8 4
46.065541 -1.092838 3.2 5
46.065636 -1.09283 3.5 4
46.065732 -1.092801 3.9 5
46.06583 -1.092793 4.3 4
46.065923 -1.092802 4.6 5
46.066005 -1.09281 5 4
46.066092 -1.09279 5 4
46.066188 -1.092791 5 4
46.066286 -1.092798 5 4
46.066386 -1.092803 5 5
46.066472 -1.092804 5 5
46.066567 -1.092808 5 4
46.066664 -1.092818 5 5
46.066746 -1.092809 5 4
46.066827 -1.092814 5 4
46.066921 -1.0928 5 4
46.067005 -1.092783 5 5
46.067108 -1.092757 5 4
46.067214 -1.092753 5 5
46.067304 -1.092764 4.9 4
46.067392 -1.092768 4.8 4
46.06749 -1.092792 4.8 5
46.067581 -1.092818 4.9 4
46.067665 -1.092844 5 4
46.067757 -1.092859 5.1 4
46.067841 -1.092853 5.2 4
46.067931 -1.092843 5.3 4
46.068032 -1.09284 5.4 4
46.068131 -1.092829 5.5 5
46.068232 -1.092808 5.5 5
46.068336 -1.092795 5.7 5
46.068429 -1.092763 5.8 4
46.06852 -1.092774 5.8 4
46.068606 -1.092802 5.7 5
46.068704 -1.092812 5.6 5
46.068788 -1.092822 5.5 4
46.068883 -1.092831 5.5 4
46.068974 -1.09283 5.4 4
46.069077 -1.092834 5.3 5
46.06918 -1.092823 5.2 4
46.069265 -1.092826 4.8 4
46.069352 -1.092819 4.5 4
46.069437 -1.092827 4.2 4
46.069529 -1.092827 3.9 4
46.069615 -1.092816 3.6 4
46.069706 -1.092859 3.4 4
46.069784 -1.092905 3.1 4
46.069863 -1.092937 2.8 4
46.069952 -1.092977 2.5 5
46.070035 -1.09296 2.5 4
46.070128 -1.092976 2.5 4
46.070231 -1.092996 2.8 4
46.070326 -1.093019 3.1 4
46.070425 -1.093006 3.4 5
46.07051 -1.093019 3.6 4
46.070607 -1.093051 3.9 4
46.070699 -1.093059 4.2 4
46.070793 -1.09306 4.5 4
46.070885 -1.093069 4.6 4
46.07097 -1.093079 4.8 3
46.071056 -1.093079 4.7 4
46.071151 -1.093079 4.6 4
46.071242 -1.093105 4.5 4
46.07133 -1.093104 4.5 4
46.071422 -1.093128 4.4 4
46.071511 -1.09313 4.3 5
46.071607 -1.093109 4.2 4
46.071703 -1.093105 4 5
46.071801 -1.093106 3.8 5
46.071897 -1.093113 3.7 4
46.071983 -1.093115 3.6 4
46.072088 -1.093119 3.5 5
46.072173 -1.093122 3.5 4
46.072258 -1.093124 3.4 4
46.07236 -1.093136 3.3 5
46.07246 -1.093144 3.2 4
46.072551 -1.093153 3.1 4
46.072647 -1.093145 3 5
46.072733 -1.093153 3 4
46.072831 -1.093199 3 4
46.072923 -1.093203 3 6
46.073017 -1.093215 3 4
46.073099 -1.093221 3 4
46.073179 -1.093248 3 4
46.073271 -1.093266 3 5
46.073357 -1.093271 3 4
46.07345 -1.093291 3.2 4
46.073533 -1.093298 3.4 4
46.073618 -1.093304 3.5 4
46.073703 -1.093317 3.7 4
46.0738 -1.09334 3.9 4
46.073882 -1.093348 4.1 5
46.073979 -1.093374 4.3 4
46.074063 -1.093404 4.5 4
46.074154 -1.093426 4.6 4
46.074238 -1.093439 4.9 5
46.074332 -1.093445 5.2 5
46.074422 -1.093473 5.3 4
46.074512 -1.093477 5.4 4
46.07461 -1.093496 5.5 5
46.074704 -1.093523 5.5 5
46.07479 -1.09351 5.6 4
46.074884 -1.093526 5.7 4
46.074976 -1.093547 5.8 4
46.075064 -1.093548 6.1 4
46.075157 -1.093557 6.2 4
46.075256 -1.093564 6.2 4
46.075338 -1.093602 6.2 4
46.075432 -1.093629 6.2 5
46.07552 -1.093666 6.2 5
46.075602 -1.093688 6.2 4
46.075696 -1.093696 6.2 4
46.075798 -1.093699 6.2 4
46.07589 -1.09371 6.2 4
46.075971 -1.093737 6.2 4
46.076055 -1.093775 6 4
46.076147 -1.093812 6 4
46.076247 -1.093816 6 5
46.076329 -1.09382 6 4
46.076418 -1.093851 6 4
46.076506 -1.093871 6 4
46.076601 -1.093889 6 5
46.076702 -1.093893 5.7 4
46.076802 -1.093918 5.5 4
46.07689 -1.09395 5.2 4
46.076974 -1.093957 4.9 4
46.077069 -1.093959 4.6 5
46.077156 -1.093962 4.4 4
46.077244 -1.09398 4.1 5
46.077338 -1.094026 3.8 4
46.077428 -1.094047 3.5 4
46.077514 -1.094081 3.3 4
46.077601 -1.0941 3.3 4
46.077701 -1.094113 3.5 5
46.077798 -1.094137 3.8 5
46.077883 -1.094172 4.1 3
46.077971 -1.094185 4.4 4
46.07806 -1.094197 4.6 4
46.078152 -1.094224 4.9 4
46.078234 -1.094244 5.2 4
46.078326 -1.09427 4.8 5
46.078416 -1.094319 4.8 5
46.078489 -1.094369 4.8 3
46.078561 -1.094424 4.5 4
46.078653 -1.094465 4.3 5
46.078741 -1.094496 4 4
46.07882 -1.094533 3.7 4
46.07891 -1.094558 3.5 4
46.079003 -1.094604 3.2 4
46.079086 -1.094654 2.9 4
46.07917 -1.094691 2.6 4
46.079251 -1.094745 3.2 4
46.079336 -1.094793 3.4 5
46.079435 -1.094845 3.5 5
46.079534 -1.094896 3.7 4
46.079622 -1.094963 3.9 4
46.079702 -1.095002 4.1 4
46.079795 -1.095034 4.3 5
46.079877 -1.095103 4 4
46.079952 -1.095185 3.7 4
46.080029 -1.095242 3.5 4
46.080121 -1.095279 3.4 5
